Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload
2025-10-29,15:38:54,UTC+07:00,1,220,80.0,,False
2025-10-29,15:38:56,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:38:58,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:39:01,UTC+07:00,0,220,40.0,19.8,False
2025-10-29,15:39:03,UTC+07:00,0,220,40.0,19.7,False
2025-10-29,15:39:05,UTC+07:00,0,220,19.6,30.9,False
2025-10-29,15:39:07,UTC+07:00,0,220,19.6,30.9,False
2025-10-29,15:39:09,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:11,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:13,UTC+07:00,0,220,40.0,19.6,False
2025-10-29,15:39:15,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:17,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:19,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:21,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:23,UTC+07:00,0,220,40.0,19.9,False
2025-10-29,15:39:25,UTC+07:00,0,220,19.7,,False
2025-10-29,15:39:28,UTC+07:00,0,220,40.0,19.7,False
2025-10-29,15:39:30,UTC+07:00,0,220,19.7,31.1,False
2025-10-29,15:39:32,UTC+07:00,0,220,19.7,31.2,False
2025-10-29,15:39:34,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:36,UTC+07:00,0,220,40.0,19.6,False
2025-10-29,15:39:38,UTC+07:00,0,220,40.0,19.7,False
2025-10-29,15:39:40,UTC+07:00,0,220,40.0,19.6,False
2025-10-29,15:39:42,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:44,UTC+07:00,0,220,40.0,19.6,False
2025-10-29,15:39:46,UTC+07:00,0,220,40.0,19.6,False
2025-10-29,15:39:48,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:50,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:52,UTC+07:00,0,220,40.0,19.6,False
2025-10-29,15:39:54,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:56,UTC+07:00,0,220,40.0,,False
2025-10-29,15:39:58,UTC+07:00,0,220,40.0,,False
2025-10-29,15:40:01,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:03,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:05,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:40:07,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:09,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:11,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:13,UTC+07:00,1,220,80.0,19.9,False
2025-10-29,15:40:15,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:17,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:19,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:21,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:23,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:25,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:40:27,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:29,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:31,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:33,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:35,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:37,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:39,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:41,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:40:43,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:45,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:47,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:40:49,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:51,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:53,UTC+07:00,1,220,80.0,,False
2025-10-29,15:40:56,UTC+07:00,1,220,80.0,19.7,False
2025-10-29,15:40:58,UTC+07:00,1,220,80.0,,False
2025-10-29,15:41:00,UTC+07:00,0,220,80.0,,False
2025-10-29,15:41:02,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:04,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:06,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:08,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:10,UTC+07:00,0,220,40.0,19.8,False
2025-10-29,15:41:12,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:14,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:16,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:18,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:20,UTC+07:00,0,220,40.0,19.9,False
2025-10-29,15:41:22,UTC+07:00,0,220,19.9,31.0,False
2025-10-29,15:41:24,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:26,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:28,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:30,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:32,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:34,UTC+07:00,0,220,40.0,19.9,False
2025-10-29,15:41:36,UTC+07:00,0,220,40.0,20.0,False
2025-10-29,15:41:38,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:40,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:42,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:44,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:46,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:48,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:50,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:52,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:54,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:56,UTC+07:00,0,220,40.0,,False
2025-10-29,15:41:58,UTC+07:00,0,220,40.0,,False
2025-10-29,15:42:01,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:03,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:05,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:07,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:09,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:11,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:13,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:15,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:17,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:19,UTC+07:00,1,220,80.0,20.1,False
2025-10-29,15:42:21,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:23,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:25,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:28,UTC+07:00,1,220,80.0,20.2,False
2025-10-29,15:42:30,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:32,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:34,UTC+07:00,1,220,80.0,20.2,False
2025-10-29,15:42:36,UTC+07:00,1,220,,80.0,True
2025-10-29,15:42:38,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:40,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:42,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:44,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:46,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:48,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:50,UTC+07:00,1,220,80.0,20.1,False
2025-10-29,15:42:52,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:54,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:56,UTC+07:00,1,220,80.0,,False
2025-10-29,15:42:58,UTC+07:00,1,220,80.0,,False
2025-10-29,15:43:01,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:03,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:05,UTC+07:00,0,220,40.0,20.0,False
2025-10-29,15:43:07,UTC+07:00,0,220,40.0,20.1,False
2025-10-29,15:43:09,UTC+07:00,0,220,40.0,20.2,False
2025-10-29,15:43:11,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:13,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:15,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:17,UTC+07:00,0,220,,40.0,True
2025-10-29,15:43:19,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:21,UTC+07:00,0,220,40.0,20.4,False
2025-10-29,15:43:24,UTC+07:00,0,220,40.0,20.3,False
2025-10-29,15:43:26,UTC+07:00,0,220,40.0,31.9,False
2025-10-29,15:43:28,UTC+07:00,0,220,40.0,20.3,False
2025-10-29,15:43:30,UTC+07:00,0,220,40.0,20.4,False
2025-10-29,15:43:32,UTC+07:00,0,220,40.0,20.3,False
2025-10-29,15:43:34,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:36,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:38,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:40,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:42,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:44,UTC+07:00,0,220,40.0,20.4,False
2025-10-29,15:43:46,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:48,UTC+07:00,0,220,40.0,20.3,False
2025-10-29,15:43:50,UTC+07:00,0,220,40.0,,False
2025-10-29,15:43:52,UTC+07:00,0,220,40.0,20.3,False
2025-10-29,15:43:54,UTC+07:00,0,220,20.3,31.6,False
2025-10-29,15:43:56,UTC+07:00,0,220,40.0,20.3,False
2025-10-29,15:43:58,UTC+07:00,0,220,40.0,,False
2025-10-29,15:44:01,UTC+07:00,1,220,80.0,20.5,False
2025-10-29,15:44:03,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:05,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:07,UTC+07:00,1,220,80.0,20.6,False
2025-10-29,15:44:09,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:11,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:13,UTC+07:00,1,220,80.0,20.6,False
2025-10-29,15:44:15,UTC+07:00,1,220,80.0,20.6,False
2025-10-29,15:44:17,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:19,UTC+07:00,1,220,80.0,20.4,False
2025-10-29,15:44:21,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:23,UTC+07:00,1,220,80.0,20.5,False
2025-10-29,15:44:25,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:27,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:29,UTC+07:00,1,220,80.0,20.5,False
2025-10-29,15:44:32,UTC+07:00,1,220,80.0,20.4,False
2025-10-29,15:44:34,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:36,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:38,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:40,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:42,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:44,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:46,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:48,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:50,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:52,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:54,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:56,UTC+07:00,1,220,80.0,,False
2025-10-29,15:44:58,UTC+07:00,1,220,80.0,,False
2025-10-29,15:45:01,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:03,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:05,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:07,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:09,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:11,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:13,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:15,UTC+07:00,0,220,40.0,20.4,False
2025-10-29,15:45:17,UTC+07:00,0,220,,20.4,False
2025-10-29,15:45:19,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:21,UTC+07:00,0,220,40.0,20.4,False
2025-10-29,15:45:23,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:25,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:27,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:29,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:31,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:33,UTC+07:00,0,220,40.0,20.1,False
2025-10-29,15:45:36,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:38,UTC+07:00,0,220,40.0,20.2,False
2025-10-29,15:45:40,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:42,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:44,UTC+07:00,0,220,40.0,20.1,False
2025-10-29,15:45:46,UTC+07:00,0,220,40.0,20.2,False
2025-10-29,15:45:48,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:50,UTC+07:00,0,220,40.0,20.1,False
2025-10-29,15:45:52,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:54,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:56,UTC+07:00,0,220,40.0,,False
2025-10-29,15:45:58,UTC+07:00,0,220,40.0,,False
2025-10-29,15:46:01,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:46:03,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:05,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:07,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:09,UTC+07:00,1,220,80.0,19.6,False
2025-10-29,15:46:11,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:13,UTC+07:00,1,220,80.0,19.6,False
2025-10-29,15:46:15,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:17,UTC+07:00,1,220,80.0,19.5,False
2025-10-29,15:46:19,UTC+07:00,1,220,80.0,19.5,False
2025-10-29,15:46:21,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:23,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:25,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:28,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:30,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:46:32,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:34,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:46:36,UTC+07:00,1,220,80.0,30.5,False
2025-10-29,15:46:38,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:40,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:42,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:46:44,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:46:46,UTC+07:00,1,220,80.0,19.7,False
2025-10-29,15:46:48,UTC+07:00,1,220,80.0,,False
2025-10-29,15:46:50,UTC+07:00,1,220,80.0,19.7,False
2025-10-29,15:46:52,UTC+07:00,1,220,80.0,19.6,False
2025-10-29,15:46:54,UTC+07:00,1,220,80.0,19.6,False
2025-10-29,15:46:56,UTC+07:00,1,220,80.0,19.5,False
2025-10-29,15:46:58,UTC+07:00,1,220,80.0,19.5,False
2025-10-29,15:47:01,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:03,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:05,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:07,UTC+07:00,0,220,40.0,19.5,False
2025-10-29,15:47:09,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:11,UTC+07:00,0,220,40.0,19.5,False
2025-10-29,15:47:13,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:15,UTC+07:00,0,220,40.0,19.5,False
2025-10-29,15:47:17,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:19,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:21,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:23,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:25,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:27,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:29,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:31,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:33,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:35,UTC+07:00,0,220,40.0,19.4,False
2025-10-29,15:47:37,UTC+07:00,0,220,40.0,19.4,False
2025-10-29,15:47:39,UTC+07:00,0,220,40.0,19.4,False
2025-10-29,15:47:41,UTC+07:00,0,220,40.0,19.5,False
2025-10-29,15:47:43,UTC+07:00,0,220,40.0,19.6,False
2025-10-29,15:47:45,UTC+07:00,0,220,40.0,19.5,False
2025-10-29,15:47:47,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:49,UTC+07:00,0,220,40.0,19.4,False
2025-10-29,15:47:51,UTC+07:00,0,220,40.0,19.4,False
2025-10-29,15:47:53,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:56,UTC+07:00,0,220,40.0,,False
2025-10-29,15:47:58,UTC+07:00,0,220,40.0,19.5,False
2025-10-29,15:48:00,UTC+07:00,0,220,40.0,,False
2025-10-29,15:48:02,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:04,UTC+07:00,1,220,80.0,19.5,False
2025-10-29,15:48:06,UTC+07:00,1,220,80.0,19.5,False
2025-10-29,15:48:08,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:10,UTC+07:00,1,220,80.0,19.5,False
2025-10-29,15:48:12,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:14,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:16,UTC+07:00,1,220,80.0,19.6,False
2025-10-29,15:48:18,UTC+07:00,1,220,80.0,19.6,False
2025-10-29,15:48:20,UTC+07:00,1,220,80.0,19.7,False
2025-10-29,15:48:22,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:48:24,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:48:26,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:28,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:48:30,UTC+07:00,1,220,19.8,,False
2025-10-29,15:48:32,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:34,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:48:36,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:48:38,UTC+07:00,1,220,80.0,19.9,False
2025-10-29,15:48:40,UTC+07:00,1,220,80.0,19.9,False
2025-10-29,15:48:42,UTC+07:00,1,220,80.0,31.5,False
2025-10-29,15:48:44,UTC+07:00,1,220,80.0,19.8,False
2025-10-29,15:48:46,UTC+07:00,1,220,,19.9,False
2025-10-29,15:48:48,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:50,UTC+07:00,1,220,80.0,19.9,False
2025-10-29,15:48:52,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:54,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:56,UTC+07:00,1,220,80.0,,False
2025-10-29,15:48:58,UTC+07:00,1,220,80.0,20.1,False
2025-10-29,15:49:01,UTC+07:00,0,220,40.0,20.2,False
2025-10-29,15:49:03,UTC+07:00,0,220,40.0,,False
2025-10-29,15:49:05,UTC+07:00,0,220,40.0,20.3,False
2025-10-29,15:49:07,UTC+07:00,0,220,40.0,,False
2025-10-29,15:49:09,UTC+07:00,0,220,40.0,,False
2025-10-29,15:49:11,UTC+07:00,0,220,40.0,20.4,False
2025-10-29,15:49:13,UTC+07:00,0,220,40.0,,False
2025-10-29,15:49:15,UTC+07:00,0,220,40.0,,False
2025-10-29,15:49:17,UTC+07:00,0,220,40.0,20.3,False
